"","Date","Away_team","Away_score","Home_team","Home_score","score_diff","site","nuetral","Home_conference","Away_conference"
"5266",2022-02-26,"South Dakota St.",86,"UMKC",75,-11,"UMKC",0,"Western Athletic","Summit League"
"5267",2022-02-26,"South Florida",56,"Cincinnati",54,-2,"Cincinnati",0,"American Athletic","American Athletic"
"5268",2022-02-26,"Southern Illinois",60,"Drake",62,2,"Drake",0,"Missouri Valley","Missouri Valley"
"5269",2022-02-26,"Southern Miss",72,"Rice",77,5,"Rice",0,"Conference USA","Conference USA"
"5270",2022-02-26,"St. Bonaventure",54,"Saint Joseph's",52,-2,"Saint Joseph's",0,"Atlantic 10","Atlantic 10"
"5271",2022-02-26,"St. Francis PA",68,"Sacred Heart",80,12,"Sacred Heart",0,"Northeast","Northeast"
"5272",2022-02-26,"Stanford",39,"California",53,14,"California",0,"Pacific-12","Pacific-12"
"5273",2022-02-26,"Tennessee Martin",75,"Tennessee Tech",88,13,"Tennessee Tech",0,"Ohio Valley","Ohio Valley"
"5274",2022-02-26,"Tennessee St.",67,"Belmont",87,20,"Belmont",0,"Ohio Valley","Ohio Valley"
"5275",2022-02-26,"Texas",82,"West Virginia",81,-1,"West Virginia",0,"Big 12","Big 12"
"5276",2022-02-26,"Texas A&M",76,"Mississippi",66,-10,"Mississippi",0,"Southeastern","Southeastern"
"5277",2022-02-26,"Texas A&M Corpus Chris",75,"Houston Baptist",70,-5,"Houston Baptist",0,"Southland","Southland"
"5278",2022-02-26,"Texas Tech",66,"TCU",69,3,"TCU",0,"Big 12","Big 12"
"5279",2022-02-26,"Towson",95,"James Madison",59,-36,"James Madison",0,"Colonial Athletic Association","Colonial Athletic Association"
"5280",2022-02-26,"Tulsa",59,"East Carolina",64,5,"East Carolina",0,"American Athletic","American Athletic"
"5281",2022-02-26,"UAB",69,"UTEP",66,-3,"UTEP",0,"Conference USA","Conference USA"
"5282",2022-02-26,"UC Santa Barbara",97,"UC Riverside",90,-7,"UC Riverside",0,"Big West","Big West"
"5283",2022-02-26,"UCLA",94,"Oregon St.",55,-39,"Oregon St.",0,"Pacific-12","Pacific-12"
"5284",2022-02-26,"UMass Lowell",61,"Vermont",62,1,"Vermont",0,"America East","America East"
"5285",2022-02-26,"UNC Wilmington",69,"Delaware",62,-7,"Delaware",0,"Colonial Athletic Association","Colonial Athletic Association"
"5286",2022-02-26,"USC",70,"Oregon",69,-1,"Oregon",0,"Pacific-12","Pacific-12"
"5287",2022-02-26,"Valparaiso",55,"Bradley",79,24,"Bradley",0,"Missouri Valley","Missouri Valley"
"5288",2022-02-26,"Vanderbilt",69,"Mississippi St.",74,5,"Mississippi St.",0,"Southeastern","Southeastern"
"5289",2022-02-26,"VCU",77,"Massachusetts",62,-15,"Massachusetts",0,"Atlantic 10","Atlantic 10"
"5290",2022-02-26,"Virginia Tech",71,"Miami FL",70,-1,"Miami FL",0,"Atlantic Coast","Atlantic Coast"
"5291",2022-02-26,"VMI",73,"Western Carolina",82,9,"Western Carolina",0,"Southern","Southern"
"5292",2022-02-26,"Wagner",70,"Bryant",78,8,"Bryant",0,"Northeast","Northeast"
"5293",2022-02-26,"Washington St.",70,"Washington",78,8,"Washington",0,"Pacific-12","Pacific-12"
"5294",2022-02-26,"Weber St.",73,"Northern Arizona",49,-24,"Northern Arizona",0,"Big Sky","Big Sky"
"5295",2022-02-26,"Western Kentucky",52,"Middle Tennessee",69,17,"Middle Tennessee",0,"Conference USA","Conference USA"
"5296",2022-02-26,"Western Michigan",78,"Bowling Green",67,-11,"Bowling Green",0,"Mid-American","Mid-American"
"5297",2022-02-26,"William & Mary",67,"Hofstra",83,16,"Hofstra",0,"Colonial Athletic Association","Colonial Athletic Association"
"5298",2022-02-26,"Wisconsin",66,"Rutgers",61,-5,"Rutgers",0,"Big Ten","Big Ten"
"5299",2022-02-26,"Yale",65,"Cornell",71,6,"Cornell",0,"Ivy League","Ivy League"
"5300",2022-02-26,"Youngstown St.",61,"Northern Kentucky",75,14,"Northern Kentucky",0,"Horizon League","Horizon League"
"5301",2022-02-27,"Canisius",72,"Quinnipiac",67,-5,"Quinnipiac",0,"Metro Atlantic Athletic","Metro Atlantic Athletic"
"5302",2022-02-27,"Connecticut",86,"Georgetown",77,-9,"Georgetown",0,"Big East","Big East"
"5303",2022-02-27,"East Tennessee St.",73,"UNC Greensboro",69,-4,"UNC Greensboro",0,"Southern","Southern"
"5304",2022-02-27,"Fairfield",66,"Manhattan",62,-4,"Manhattan",0,"Metro Atlantic Athletic","Metro Atlantic Athletic"
"5305",2022-02-27,"George Washington",62,"George Mason",69,7,"George Mason",0,"Atlantic 10","Atlantic 10"
"5306",2022-02-27,"Illinois",93,"Michigan",85,-8,"Michigan",0,"Big Ten","Big Ten"
"5307",2022-02-27,"Indiana",84,"Minnesota",79,-5,"Minnesota",0,"Big Ten","Big Ten"
"5308",2022-02-27,"Iona",67,"Rider",61,-6,"Rider",0,"Metro Atlantic Athletic","Metro Atlantic Athletic"
"5309",2022-02-27,"Monmouth",59,"Siena",70,11,"Siena",0,"Metro Atlantic Athletic","Metro Atlantic Athletic"
"5310",2022-02-27,"Montana St.",74,"Montana",80,6,"Montana",0,"Big Sky","Big Sky"
"5311",2022-02-27,"Nebraska",93,"Penn St.",70,-23,"Penn St.",0,"Big Ten","Big Ten"
"5312",2022-02-27,"Niagara",36,"Saint Peter's",63,27,"Saint Peter's",0,"Metro Atlantic Athletic","Metro Atlantic Athletic"
"5313",2022-02-27,"Ohio St.",60,"Maryland",75,15,"Maryland",0,"Big Ten","Big Ten"
"5314",2022-02-27,"Princeton",74,"Harvard",73,-1,"Harvard",0,"Ivy League","Ivy League"
"5315",2022-02-27,"SMU",61,"Houston",75,14,"Houston",0,"American Athletic","American Athletic"
"5316",2022-02-27,"St. John's",94,"DePaul",99,5,"DePaul",0,"Big East","Big East"
"5317",2022-02-27,"Tulane",70,"Temple",75,5,"Temple",0,"American Athletic","American Athletic"
"5318",2022-02-27,"Wichita St.",57,"Memphis",81,24,"Memphis",0,"American Athletic","American Athletic"
"5319",2022-02-28,"Alcorn St.",75,"Texas Southern",72,-3,"Texas Southern",0,"Southwest Athletic","Southwest Athletic"
"5320",2022-02-28,"Baylor",68,"Texas",61,-7,"Texas",0,"Big 12","Big 12"
"5321",2022-02-28,"Bethune Cookman",69,"Grambling St.",63,-6,"Grambling St.",0,"Southwest Athletic","Southwest Athletic"
"5322",2022-02-28,"Central Connecticut",67,"Fairleigh Dickinson",66,-1,"Fairleigh Dickinson",0,"Northeast","Northeast"
"5323",2022-02-28,"Charleston",84,"Hofstra",89,5,"Hofstra",0,"Colonial Athletic Association","Colonial Athletic Association"
"5324",2022-02-28,"Delaware",57,"Towson",69,12,"Towson",0,"Colonial Athletic Association","Colonial Athletic Association"
"5325",2022-02-28,"Delaware St.",67,"Coppin St.",80,13,"Coppin St.",0,"Mid-Eastern Athletic","Mid-Eastern Athletic"
"5326",2022-02-28,"Florida A&M",49,"Southern",58,9,"Southern",0,"Southwest Athletic","Southwest Athletic"
"5327",2022-02-28,"Jackson St.",59,"Prairie View A&M",53,-6,"Prairie View A&M",0,"Southwest Athletic","Southwest Athletic"
"5328",2022-02-28,"Kansas St.",68,"Texas Tech",73,5,"Texas Tech",0,"Big 12","Big 12"
"5329",2022-02-28,"Maryland Eastern Shore",48,"Morgan St.",82,34,"Morgan St.",0,"Mid-Eastern Athletic","Mid-Eastern Athletic"
"5330",2022-02-28,"Massachusetts",73,"Fordham",85,12,"Fordham",0,"Atlantic 10","Atlantic 10"
"5331",2022-02-28,"New Mexico",68,"Fresno St.",71,3,"Fresno St.",0,"Mountain West","Mountain West"
"5332",2022-02-28,"North Carolina Central",46,"Norfolk St.",75,29,"Norfolk St.",0,"Mid-Eastern Athletic","Mid-Eastern Athletic"
"5333",2022-02-28,"Northwestern",61,"Iowa",82,21,"Iowa",0,"Big Ten","Big Ten"
"5334",2022-02-28,"San Diego St.",73,"Wyoming",66,-7,"Wyoming",0,"Mountain West","Mountain West"
"5335",2022-02-28,"South Carolina St.",62,"Howard",72,10,"Howard",0,"Mid-Eastern Athletic","Mid-Eastern Athletic"
"5336",2022-02-28,"Syracuse",79,"North Carolina",88,9,"North Carolina",0,"Atlantic Coast","Atlantic Coast"
"5337",2022-02-28,"UCLA",77,"Washington",66,-11,"Washington",0,"Pacific-12","Pacific-12"
"5338",2022-02-28,"Washington St.",103,"Oregon St.",97,-6,"Oregon St.",0,"Pacific-12","Pacific-12"
"5339",2022-03-01,"Akron",79,"Ball St.",60,-19,"Ball St.",0,"Mid-American","Mid-American"
"5340",2022-03-01,"American",69,"Holy Cross",63,-6,"Holy Cross",0,"Patriot League","Patriot League"
"5341",2022-03-01,"Arizona",91,"USC",71,-20,"USC",0,"Pacific-12","Pacific-12"
"5342",2022-03-01,"Binghamton",68,"UMBC",78,10,"UMBC",0,"America East","America East"
"5343",2022-03-01,"Bucknell",82,"Lafayette",81,-1,"Lafayette",0,"Patriot League","Patriot League"
"5344",2022-03-01,"Cal St. Northridge",61,"UC Santa Barbara",70,9,"UC Santa Barbara",0,"Big West","Big West"
"5345",2022-03-01,"Cincinnati",53,"Houston",71,18,"Houston",0,"American Athletic","American Athletic"
"5346",2022-03-01,"Dayton",55,"Richmond",53,-2,"Richmond",0,"Atlantic 10","Atlantic 10"
"5347",2022-03-01,"Duke",86,"Pittsburgh",56,-30,"Pittsburgh",0,"Atlantic Coast","Atlantic Coast"
"5348",2022-03-01,"Eastern Kentucky",73,"Kennesaw St.",82,9,"Kennesaw St.",0,"Atlantic Sun","Atlantic Sun"
"5349",2022-03-01,"Florida",82,"Vanderbilt",78,-4,"Vanderbilt",0,"Southeastern","Southeastern"
"5350",2022-03-01,"Green Bay",62,"Detroit Mercy",79,17,"Detroit Mercy",0,"Horizon League","Horizon League"
"5351",2022-03-01,"Hartford",67,"Albany",55,-12,"Albany",0,"America East","America East"
"5352",2022-03-01,"Illinois Chicago",80,"Milwaukee",69,-11,"Milwaukee",0,"Horizon League","Horizon League"
"5353",2022-03-01,"IUPUI",58,"Oakland",69,11,"Oakland",0,"Horizon League","Horizon League"
"5354",2022-03-01,"Kansas",64,"TCU",74,10,"TCU",0,"Big 12","Big 12"
"5355",2022-03-01,"Kent St.",63,"Northern Illinois",55,-8,"Northern Illinois",0,"Mid-American","Mid-American"
"5356",2022-03-01,"Louisville",43,"Virginia Tech",75,32,"Virginia Tech",0,"Atlantic Coast","Atlantic Coast"
"5357",2022-03-01,"Miami OH",75,"Central Michigan",61,-14,"Central Michigan",0,"Mid-American","Mid-American"
"5358",2022-03-01,"Michigan St.",70,"Michigan",87,17,"Michigan",0,"Big Ten","Big Ten"
"5359",2022-03-01,"Mississippi",72,"Kentucky",83,11,"Kentucky",0,"Southeastern","Southeastern"
"5360",2022-03-01,"Missouri",69,"South Carolina",73,4,"South Carolina",0,"Southeastern","Southeastern"
"5361",2022-03-01,"Nebraska",78,"Ohio St.",70,-8,"Ohio St.",0,"Big Ten","Big Ten"
"5362",2022-03-01,"Nevada",67,"Boise St.",73,6,"Boise St.",0,"Mountain West","Mountain West"
"5363",2022-03-01,"New Hampshire",64,"UMass Lowell",48,-16,"UMass Lowell",0,"America East","America East"
"5364",2022-03-01,"NJIT",68,"Stony Brook",87,19,"Stony Brook",0,"America East","America East"
"5365",2022-03-01,"North Alabama",72,"Florida Gulf Coast",81,9,"Florida Gulf Coast",0,"Atlantic Sun","Atlantic Sun"
"5366",2022-03-01,"North Florida",65,"Lipscomb",74,9,"Lipscomb",0,"Atlantic Sun","Atlantic Sun"
"5367",2022-03-01,"Ohio",77,"Bowling Green",80,3,"Bowling Green",0,"Mid-American","Mid-American"
"5368",2022-03-01,"Providence",74,"Villanova",76,2,"Villanova",0,"Big East","Big East"
"5369",2022-03-01,"Purdue",67,"Wisconsin",70,3,"Wisconsin",0,"Big Ten","Big Ten"
"5370",2022-03-01,"Robert Morris",77,"Youngstown St.",73,-4,"Youngstown St.",0,"Horizon League","Horizon League"
"5371",2022-03-01,"Saint Peter's",73,"Manhattan",51,-22,"Manhattan",0,"Metro Atlantic Athletic","Metro Atlantic Athletic"
"5372",2022-03-01,"San Jose St.",54,"Air Force",58,4,"Air Force",0,"Mountain West","Mountain West"
"5373",2022-03-01,"Southern Utah",53,"Montana St.",69,16,"Montana St.",0,"Big Sky","Big Sky"
"5374",2022-03-01,"St. Bonaventure",51,"VCU",74,23,"VCU",0,"Atlantic 10","Atlantic 10"
"5375",2022-03-01,"Stetson",73,"Central Arkansas",74,1,"Central Arkansas",0,"Atlantic Sun","Atlantic Sun"
"5376",2022-03-01,"Tennessee",75,"Georgia",68,-7,"Georgia",0,"Southeastern","Southeastern"
"5377",2022-03-01,"Toledo",92,"Buffalo",76,-16,"Buffalo",0,"Mid-American","Mid-American"
"5378",2022-03-01,"Vermont",75,"Maine",56,-19,"Maine",0,"America East","America East"
"5379",2022-03-01,"West Virginia",59,"Oklahoma",72,13,"Oklahoma",0,"Big 12","Big 12"
"5380",2022-03-01,"Western Michigan",71,"Eastern Michigan",60,-11,"Eastern Michigan",0,"Mid-American","Mid-American"
"5381",2022-03-02,"Auburn",81,"Mississippi St.",68,-13,"Mississippi St.",0,"Southeastern","Southeastern"
"5382",2022-03-02,"Central Connecticut",59,"Bryant",73,14,"Bryant",0,"Northeast","Northeast"
"5383",2022-03-02,"Charleston Southern",79,"UNC Asheville",78,-1,"Charlotte, NC",1,"Big South","Big South"
"5384",2022-03-02,"Chicago St.",53,"Cal Baptist",62,9,"Cal Baptist",0,"Western Athletic","Western Athletic"
"5385",2022-03-02,"Connecticut",62,"Creighton",64,2,"Creighton",0,"Big East","Big East"
"5386",2022-03-02,"Duquesne",93,"George Washington",98,5,"George Washington",0,"Atlantic 10","Atlantic 10"
"5387",2022-03-02,"Fordham",73,"Massachusetts",81,8,"Massachusetts",0,"Atlantic 10","Atlantic 10"
"5388",2022-03-02,"George Mason",62,"Davidson",73,11,"Davidson",0,"Atlantic 10","Atlantic 10"
"5389",2022-03-02,"Georgetown",68,"Seton Hall",73,5,"Seton Hall",0,"Big East","Big East"
"5390",2022-03-02,"Georgia Tech",65,"Clemson",68,3,"Clemson",0,"Atlantic Coast","Atlantic Coast"
"5391",2022-03-02,"Hampton",77,"High Point",84,7,"Charlotte, NC",1,"Big South","Big South"
"5392",2022-03-02,"Houston Baptist",74,"New Orleans",75,1,"New Orleans",0,"Southland","Southland"
"5393",2022-03-02,"LSU",76,"Arkansas",77,1,"Arkansas",0,"Southeastern","Southeastern"
"5394",2022-03-02,"Marquette",80,"DePaul",91,11,"DePaul",0,"Big East","Big East"
"5395",2022-03-02,"Miami FL",81,"Boston College",70,-11,"Boston College",0,"Atlantic Coast","Atlantic Coast"
"5396",2022-03-02,"Middle Tennessee",56,"Charlotte",60,4,"Charlotte",0,"Conference USA","Conference USA"
"5397",2022-03-02,"Minnesota",73,"Maryland",84,11,"Maryland",0,"Big Ten","Big Ten"
"5398",2022-03-02,"N.C. State",76,"Wake Forest",101,25,"Wake Forest",0,"Atlantic Coast","Big Sky"
"5399",2022-03-02,"Nicholls St.",86,"Texas A&M Corpus Chris",75,-11,"Texas A&M Corpus Chris",0,"Southland","Southland"
"5400",2022-03-02,"North Carolina A&T",78,"Radford",71,-7,"Charlotte, NC",1,"Big South","Big South"
"5401",2022-03-02,"Notre Dame",70,"Florida St.",74,4,"Florida St.",0,"Atlantic Coast","Atlantic Coast"
"5402",2022-03-02,"Oklahoma St.",53,"Iowa St.",36,-17,"Iowa St.",0,"Big 12","Big 12"
"5403",2022-03-02,"Old Dominion",54,"Louisiana Tech",67,13,"Louisiana Tech",0,"Conference USA","Conference USA"
"5404",2022-03-02,"Presbyterian",72,"Campbell",75,3,"Charlotte, NC",1,"Big South","Big South"
"5405",2022-03-02,"Rutgers",66,"Indiana",63,-3,"Indiana",0,"Big Ten","Big Ten"
"5406",2022-03-02,"Sacred Heart",75,"LIU",82,7,"LIU",0,"Northeast","Northeast"
"5407",2022-03-02,"Saint Joseph's",48,"La Salle",49,1,"La Salle",0,"Atlantic 10","Atlantic 10"
"5408",2022-03-02,"Saint Louis",80,"Rhode Island",74,-6,"Rhode Island",0,"Atlantic 10","Atlantic 10"
"5409",2022-03-02,"SIU Edwardsville",62,"Tennessee St.",77,15,"Evansville, IN",1,"Ohio Valley","Ohio Valley"
"5410",2022-03-02,"St. Francis NY",48,"Mount St. Mary's",78,30,"Mount St. Mary's",0,"Northeast","Northeast"
"5411",2022-03-02,"St. Francis PA",53,"Wagner",82,29,"Wagner",0,"Northeast","Northeast"
"5412",2022-03-02,"Stephen F. Austin",73,"New Mexico St.",71,-2,"New Mexico St.",0,"Western Athletic","Western Athletic"
"5413",2022-03-02,"Tennessee Tech",78,"Austin Peay",51,-27,"Evansville, IN",1,"Ohio Valley","Ohio Valley"
"5414",2022-03-02,"Texas A&M",87,"Alabama",71,-16,"Alabama",0,"Southeastern","Southeastern"
"5415",2022-03-02,"UAB",81,"Southern Miss",68,-13,"Southern Miss",0,"Conference USA","Conference USA"
"5416",2022-03-02,"UT Rio Grande Valley",67,"Lamar",63,-4,"Lamar",0,"Western Athletic","Western Athletic"
"5417",2022-03-02,"Western Kentucky",86,"Marshall",72,-14,"Marshall",0,"Conference USA","Conference USA"
"5418",2022-03-02,"Wichita St.",72,"Tulsa",62,-10,"Tulsa",0,"American Athletic","American Athletic"
"5419",2022-03-02,"Wyoming",57,"UNLV",64,7,"UNLV",0,"Mountain West","Mountain West"
"5420",2022-03-02,"Xavier",66,"St. John's",81,15,"St. John's",0,"Big East","Big East"
"5421",2022-03-03,"American",64,"Navy",71,7,"Navy",0,"Patriot League","Patriot League"
"5422",2022-03-03,"Arkansas Pine Bluff",79,"Jackson St.",87,8,"Jackson St.",0,"Southwest Athletic","Southwest Athletic"
"5423",2022-03-03,"Army",77,"Lehigh",91,14,"Lehigh",0,"Patriot League","Patriot League"
"5424",2022-03-03,"Bucknell",68,"Colgate",96,28,"Colgate",0,"Patriot League","Patriot League"
"5425",2022-03-03,"California",44,"Arizona St.",71,27,"Arizona St.",0,"Pacific-12","Pacific-12"
"5426",2022-03-03,"Central Arkansas",69,"Jacksonville",79,10,"Jacksonville",0,"Atlantic Sun","Atlantic Sun"
"5427",2022-03-03,"Cincinnati",71,"SMU",76,5,"SMU",0,"American Athletic","American Athletic"
"5428",2022-03-03,"Delaware St.",59,"Maryland Eastern Shore",63,4,"Maryland Eastern Shore",0,"Mid-Eastern Athletic","Mid-Eastern Athletic"
"5429",2022-03-03,"Detroit Mercy",59,"Northern Kentucky",77,18,"Northern Kentucky",0,"Horizon League","Horizon League"
"5430",2022-03-03,"Dixie St.",64,"Abilene Christian",80,16,"Abilene Christian",0,"Western Athletic","Western Athletic"
"5431",2022-03-03,"Evansville",59,"Valparaiso",81,22,"St. Louis, MO",1,"Missouri Valley","Missouri Valley"
"5432",2022-03-03,"Florida Atlantic",71,"FIU",51,-20,"FIU",0,"NCAA","Conference USA"
"5433",2022-03-03,"Florida Gulf Coast",68,"Bellarmine",81,13,"Bellarmine",0,"Atlantic Sun","Atlantic Sun"
"5434",2022-03-03,"Fresno St.",64,"San Diego St.",65,1,"San Diego St.",0,"Mountain West","Mountain West"
"5435",2022-03-03,"Georgia Southern",70,"Coastal Carolina",64,-6,"Pensacola, FL",1,"Sun Belt","Sun Belt"
"5436",2022-03-03,"Grambling St.",63,"Alabama A&M",71,8,"Alabama A&M",0,"Southwest Athletic","Southwest Athletic"
"5437",2022-03-03,"Hawaii",60,"UC Santa Barbara",67,7,"UC Santa Barbara",0,"Big West","Big West"
"5438",2022-03-03,"Howard",61,"Norfolk St.",83,22,"Norfolk St.",0,"Mid-Eastern Athletic","Mid-Eastern Athletic"
"5439",2022-03-03,"Illinois Chicago",72,"Purdue Fort Wayne",78,6,"Purdue Fort Wayne",0,"Horizon League","Horizon League"
"5440",2022-03-03,"Indiana St.",53,"Illinois St.",58,5,"St. Louis, MO",1,"Missouri Valley","Missouri Valley"
"5441",2022-03-03,"Iona",72,"Manhattan",74,2,"Manhattan",0,"Metro Atlantic Athletic","Metro Atlantic Athletic"
"5442",2022-03-03,"Iowa",82,"Michigan",71,-11,"Michigan",0,"Big Ten","Big Ten"
"5443",2022-03-03,"Kennesaw St.",67,"Jacksonville St.",78,11,"Jacksonville St.",0,"Atlantic Sun","Atlantic Sun"
"5444",2022-03-03,"Lipscomb",47,"Liberty",52,5,"Liberty",0,"Atlantic Sun","Atlantic Sun"
"5445",2022-03-03,"Little Rock",75,"South Alabama",71,-4,"Pensacola, FL",1,"Sun Belt","Sun Belt"
"5446",2022-03-03,"Louisiana Monroe",77,"Arkansas St.",81,4,"Pensacola, FL",1,"Sun Belt","Sun Belt"
"5447",2022-03-03,"Loyola MD",64,"Boston University",76,12,"Boston University",0,"Patriot League","Patriot League"
"5448",2022-03-03,"Marist",67,"Canisius",78,11,"Canisius",0,"Metro Atlantic Athletic","Metro Atlantic Athletic"
"5449",2022-03-03,"Memphis",73,"South Florida",64,-9,"South Florida",0,"American Athletic","American Athletic"
"5450",2022-03-03,"Michigan St.",69,"Ohio St.",80,11,"Ohio St.",0,"Big Ten","Big Ten"
"5451",2022-03-03,"Mississippi Valley St.",69,"Alcorn St.",72,3,"Alcorn St.",0,"Southwest Athletic","Southwest Athletic"
"5452",2022-03-03,"Morgan St.",63,"Coppin St.",59,-4,"Coppin St.",0,"Mid-Eastern Athletic","Mid-Eastern Athletic"
"5453",2022-03-03,"North Texas",59,"UTSA",48,-11,"UTSA",0,"Conference USA","Conference USA"
"5454",2022-03-03,"Northern Arizona",62,"Eastern Washington",69,7,"Eastern Washington",0,"Big Sky","Big Sky"
"5455",2022-03-03,"Northern Colorado",75,"Montana",66,-9,"Montana",0,"Big Sky","Big Sky"
"5456",2022-03-03,"Oakland",63,"Wright St.",75,12,"Wright St.",0,"Horizon League","Horizon League"
"5457",2022-03-03,"Oregon",67,"Washington",78,11,"Washington",0,"Pacific-12","Pacific-12"
"5458",2022-03-03,"Oregon St.",67,"Washington St.",71,4,"Washington St.",0,"Pacific-12","Pacific-12"
"5459",2022-03-03,"Pacific",66,"Loyola Marymount",86,20,"Paradise, NV",1,"West Coast","West Coast"
"5460",2022-03-03,"Penn St.",55,"Illinois",60,5,"Illinois",0,"Big Ten","Big Ten"
"5461",2022-03-03,"Pepperdine",67,"San Diego",74,7,"Paradise, NV",1,"West Coast","West Coast"
"5462",2022-03-03,"Portland St.",79,"Idaho",68,-11,"Idaho",0,"Big Sky","Big Sky"
"5463",2022-03-03,"Quinnipiac",72,"Monmouth",75,3,"Monmouth",0,"Metro Atlantic Athletic","Metro Atlantic Athletic"
"5464",2022-03-03,"Rice",67,"UTEP",70,3,"UTEP",0,"Conference USA","Conference USA"
"5465",2022-03-03,"Rider",59,"Fairfield",65,6,"Fairfield",0,"Metro Atlantic Athletic","Metro Atlantic Athletic"
"5466",2022-03-03,"Robert Morris",67,"Cleveland St.",83,16,"Cleveland St.",0,"Horizon League","Horizon League"
"5467",2022-03-03,"Sacramento St.",69,"Montana St.",75,6,"Montana St.",0,"Big Sky","Big Sky"
"5468",2022-03-03,"Siena",52,"Niagara",74,22,"Niagara",0,"Metro Atlantic Athletic","Metro Atlantic Athletic"
"5469",2022-03-03,"South Carolina St.",62,"North Carolina Central",67,5,"North Carolina Central",0,"Mid-Eastern Athletic","Mid-Eastern Athletic"
"5470",2022-03-03,"Southern",67,"Alabama St.",77,10,"Alabama St.",0,"Southwest Athletic","Southwest Athletic"
"5471",2022-03-03,"Southern Utah",79,"Idaho St.",71,-8,"Idaho St.",0,"Big Sky","Big Sky"
"5472",2022-03-03,"Stanford",69,"Arizona",81,12,"Arizona",0,"Pacific-12","Pacific-12"
